Event_ID,Line,Station,TS,Part_No,Part_Description,BOM_Valid,Torque_Nm,Temp_C,Pressure,Defect,VIN,Supplier,Supplier_Name,Supplier_Country,Work_Order,Work_Order_VIN_Valid,Tool_ID,Tool_Description,Tool_Valid,Inspection_Source,Scrap_Reason,Scrap_Reason_Description,Energy_kWh,Warranty_Claim,Plan_Production,Shift,Sensor_Anomaly,Cycle_Time_Seconds,Cycle_Time_Minutes,Cycle_Time_Valid,Cycle_Time_Anomaly,Rework,Cleaning_Issues
EVT-01760,GA-1,STN-05,2025-03-18 17:35:56,123-ABC,Front Axle Assembly,True,43.55,78.1,45.6,None,HCDBRV4D4NHW23DK0,SUP-09,Nova Sensor Systems,South Korea,WO-2025183,True,T105,,False,camera,S3,Assembly Error,4.99,No,120,B,False,356.0,5.93,True,False,True,invalid_tool_id
EVT-01761,GA-2,STN-03,2025-12-17 07:34:40,202-MNO,Brake Cylinder,True,58.96,81.9,45.8,None,JTAWRY1Y1CCDED7U0,SUP-02,Precision Motion Works,Germany,WO-2025283,True,T-103,Vision Alignment Rig,True,camera,S1,Material Defect,3.81,No,112,A,False,132.0,2.2,True,False,False,
EVT-01762,GA-2,STN-07,2025-09-16 13:11:40,303-PQR,Door Lock Module,True,62.53,98.5,52.6,None,KA2DLVBLLE4A3F77T,SUP-09,Nova Sensor Systems,South Korea,WO-2025078,True,T-107,Seal Applicator,True,sensor,S4,Sensor Fault,3.33,No,115,A,False,124.0,2.07,True,False,False,
EVT-01766,GA-2,STN-03,2025-06-23 07:08:01,456-DEF,Rear Suspension Module,True,39.07,88.5,32.4,Repair,9MM211LDA81ZR6E9K,SUP-05,Prime Casting Solutions,Japan,WO-2025158,True,T-103,Vision Alignment Rig,True,manual,S2,Torque Failure,4.44,No,106,A,False,178.0,2.97,True,False,False,
EVT-01767,GA-3,STN-09,2025-05-16 12:09:15,789-GHI,Steering Rack,True,49.27,79.5,40.5,None,83CZ7PMK9H8DE71R3,SUP-09,Nova Sensor Systems,South Korea,WO-2025289,True,T-109,End-of-Line Scanner,True,manual,S4,Sensor Fault,2.3,No,113,A,False,50.0,0.83,True,False,False,
EVT-01769,GA-1,STN-01,2025-04-07 14:45:00,303-PQR,Door Lock Module,True,41.41,97.22,52.9,Repair,BPBY3Y13BN1J97DTS,SUP-02,Precision Motion Works,Germany,WO-2025194,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,3.21,Yes,123,B,False,311.0,5.18,True,False,True,
EVT-01770,GA-2,STN-07,2025-06-09 13:21:10,202-MNO,Brake Cylinder,True,61.51,84.6,50.9,None,N42XC7LLCE0XJUY3E,SUP-02,Precision Motion Works,Germany,WO-2025241,True,T-107,Seal Applicator,True,camera,,,2.98,No,105,A,False,299.0,4.98,True,False,False,
EVT-01771,GA-2,STN-05,2025-02-22 14:06:30,303-PQR,Door Lock Module,True,43.66,83.6,36.5,None,PH9TDBDX3PCN9U95A,SUP-11,Vector Drive Components,USA,WO-2025000,True,T-105,Press Tool,True,sensor,S2,Torque Failure,3.78,No,109,B,False,344.0,5.73,True,False,False,
EVT-01772,GA-3,STN-09,2025-11-11 07:14:00,202-MNO,Brake Cylinder,True,18.67,88.78,48.0,None,K94THXG1YFJM4RZP4,SUP-11,Vector Drive Components,USA,WO-2025148,True,T-109,End-of-Line Scanner,True,camera,S1,Material Defect,3.08,No,116,A,True,171.0,2.85,True,False,False,
EVT-01773,GA-1,STN-05,2025-05-08 10:50:02,789-GHI,Steering Rack,True,46.1,86.6,50.1,None,YN9VYEJNJD5ULPC8D,SUP-02,Precision Motion Works,Germany,WO-2025061,True,T-105,Press Tool,True,manual,S3,Assembly Error,4.86,No,117,A,False,182.0,3.03,True,False,False,
EVT-01774,GA-3,STN-09,2025-05-06 11:49:25,303-PQR,Door Lock Module,True,39.17,81.72,37.8,Repair,L53M30KN3RDN68BNH,SUP-02,Precision Motion Works,Germany,WO-2025198,True,T-109,End-of-Line Scanner,True,manual,S3,Assembly Error,2.48,No,117,A,False,185.0,3.08,True,False,False,
EVT-01775,GA-2,STN-09,2025-11-25 21:04:28,202-MNO,Brake Cylinder,True,48.55,100.4,38.4,None,XZDVKRVXZVJPCEW7H,SUP-09,Nova Sensor Systems,South Korea,WO-2025171,True,T-109,End-of-Line Scanner,True,camera,,,2.89,No,113,B,False,808.0,13.47,False,True,False,invalid_cycle_time
EVT-01776,GA-2,STN-03,2025-10-06 16:48:29,101-JKL,Battery Cooling Harness,True,41.82,91.0,37.5,None,0ZF3EX5JH5WEANT5U,SUP-09,Nova Sensor Systems,South Korea,WO-2025048,True,T-103,Vision Alignment Rig,True,sensor,S2,Torque Failure,4.25,No,112,B,False,112.0,1.87,True,False,False,
EVT-01777,GA-2,STN-03,2025-01-20 19:47:44,123-ABC,Front Axle Assembly,True,53.55,78.6,35.9,None,GL197F0SLFS9A0GDS,SUP-09,Nova Sensor Systems,South Korea,WO-2025045,True,T-103,Vision Alignment Rig,True,sensor,S3,Assembly Error,3.56,No,108,B,False,187.0,3.12,True,False,False,
EVT-01778,GA-3,STN-05,2025-01-17 08:29:00,202-MNO,Brake Cylinder,True,45.19,88.6,40.5,None,VL07XKKMZ6VG6GJ99,SUP-02,Precision Motion Works,Germany,WO-2025186,True,T-105,Press Tool,True,sensor,S3,Assembly Error,4.69,No,116,A,False,360.0,6.0,True,False,True,
EVT-01779,GA-1,STN-07,2025-08-25 16:57:18,456-DEF,Rear Suspension Module,True,63.55,84.5,40.2,None,T0VXSEER5NZ1LH8AT,SUP-01,Atlas Fasteners,India,WO-2025205,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,3.75,No,123,B,False,397.0,6.62,True,False,True,
EVT-01780,GA-2,STN-02,2025-08-13 17:08:00,101-JKL,Battery Cooling Harness,True,59.06,52.3,49.1,None,31WBMC97C7BP229YP,SUP-05,Prime Casting Solutions,Japan,WO-2025008,True,T-102,Torque Gun,True,manual,S1,Material Defect,2.9,No,109,B,True,137.0,2.28,True,False,False,
EVT-01781,GA-3,STN-09,2025-07-21 20:36:44,101-JKL,Battery Cooling Harness,True,47.33,98.2,34.1,Repair,04KFZLEMRXF4NXW6Y,SUP-11,Vector Drive Components,USA,WO-2025123,False,T-109,End-of-Line Scanner,True,manual,,,2.43,No,115,B,False,,,True,False,False,invalid_work_order_vin_mapping
EVT-01782,GA-2,STN-03,2025-11-10 20:39:14,202-MNO,Brake Cylinder,True,57.53,94.6,33.9,None,FBNGZ6XMCX1EG0WTC,SUP-02,Precision Motion Works,Germany,WO-2025023,True,T-103,Vision Alignment Rig,True,sensor,S2,Torque Failure,3.12,No,105,B,False,209.0,3.48,True,False,True,
EVT-01783,GA-3,STN-03,2025-02-09 06:31:03,101-JKL,Battery Cooling Harness,True,40.49,94.28,43.2,None,P5LDX4R231Y4PBKKR,SUP-05,Prime Casting Solutions,Japan,WO-2025164,True,T-103,Vision Alignment Rig,True,camera,S2,Torque Failure,3.66,Yes,110,A,False,303.0,5.05,True,False,False,
EVT-01784,GA-1,STN-02,2025-03-18 17:17:15,123-ABC,Front Axle Assembly,True,53.75,83.5,51.8,None,HCDBRV4D4NHW23DK0,SUP-09,Nova Sensor Systems,South Korea,WO-2025183,True,T-102,Torque Gun,True,sensor,S1,Material Defect,3.38,No,124,B,False,675.0,11.25,False,True,False,invalid_cycle_time
EVT-01785,GA-1,STN-01,2025-07-18 06:04:00,202-MNO,Brake Cylinder,True,64.16,84.89,51.6,None,6XFUM17ZMBNBPT8AA,SUP-05,Prime Casting Solutions,Japan,WO-2025073,True,T-101,Fixture Clamp,True,manual,S3,Assembly Error,3.18,Yes,115,A,False,,,True,False,False,
EVT-01786,GA-2,STN-09,2025-10-11 20:55:58,202-MNO,Brake Cylinder,True,85.68,93.0,52.0,Reject,FBNGZ6XMCX1EG0WTC,SUP-02,Precision Motion Works,Germany,WO-2025023,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,3.03,No,110,B,True,112.0,1.87,True,False,True,
EVT-01788,GA-2,STN-07,2025-09-18 06:42:54,123-ABC,Front Axle Assembly,True,43.76,91.11,32.9,None,5FBT5XWU4F3E3GZCP,SUP-11,Vector Drive Components,USA,WO-2025056,True,T-107,Seal Applicator,True,camera,S4,Sensor Fault,3.45,No,107,A,False,186.0,3.1,True,False,False,
EVT-01789,GA-3,STN-07,2025-02-07 19:23:20,202-MNO,Brake Cylinder,True,49.67,79.1,41.9,None,T7EDF0DMMCMCPCP3Z,SUP-02,Precision Motion Works,Germany,WO-2025055,True,T-107,Seal Applicator,True,manual,,,3.47,No,110,B,False,56.0,0.93,True,False,False,
EVT-01790,GA-2,STN-03,2025-02-22 14:00:46,303-PQR,Door Lock Module,True,64.46,82.0,43.9,None,PH9TDBDX3PCN9U95A,SUP-11,Vector Drive Components,USA,WO-2025000,True,T103,,False,manual,,,3.19,No,105,B,False,665.0,11.08,False,True,False,invalid_cycle_time; invalid_tool_id
EVT-01791,GA-2,STN-02,2025-01-05 09:22:00,123-ABC,Front Axle Assembly,True,57.32,98.1,35.4,None,6WFUWZEZK3MD7Y730,SUP-01,Atlas Fasteners,India,WO-2025037,True,T-102,Torque Gun,True,camera,S2,Torque Failure,3.0,No,107,A,False,111.0,1.85,True,False,False,
EVT-01792,GA-1,STN-03,2025-08-20 16:40:46,202-MNO,Brake Cylinder,True,24.38,100.6,39.0,None,LL0CCYXH3VGBN3Y33,SUP-02,Precision Motion Works,Germany,WO-2025252,True,T-103,Vision Alignment Rig,True,camera,S2,Torque Failure,3.01,No,123,B,True,152.0,2.53,True,False,False,
EVT-01793,GA-1,STN-01,2025-02-10 13:43:16,789-GHI,Steering Rack,True,40.49,91.4,32.2,None,4SFVS984JAVKE2324,SUP-11,Vector Drive Components,USA,WO-2025210,True,T-101,Fixture Clamp,True,manual,,,3.26,No,118,A,False,,,True,False,False,
EVT-01794,GA-1,STN-02,2025-07-06 10:59:26,456-DEF,Rear Suspension Module,True,39.47,87.3,44.1,None,RAJD61WS2S6ZHABF1,SUP-09,Nova Sensor Systems,South Korea,WO-2025278,True,T-102,Torque Gun,True,sensor,,,2.71,No,117,A,False,66.0,1.1,True,False,False,
EVT-01795,GA-1,STN-07,2025-07-05 14:19:00,202-MNO,Brake Cylinder,True,45.8,87.39,32.3,Reject,YRKXRG5K3Z77079WX,SUP-02,Precision Motion Works,Germany,WO-2025022,True,T-107,Seal Applicator,True,manual,S2,Torque Failure,2.42,No,120,B,False,380.0,6.33,True,False,True,
EVT-01797,GA-3,STN-03,2025-03-22 17:25:36,789-GHI,Steering Rack,True,51.92,98.9,43.9,None,WHN848AW3G61993A9,SUP-09,Nova Sensor Systems,South Korea,WO-2025085,True,T-103,Vision Alignment Rig,True,camera,S4,Sensor Fault,3.23,No,112,B,False,346.0,5.77,True,False,False,
EVT-01799,GA-1,STN-05,2025-06-04 08:34:32,789-GHI,Steering Rack,True,52.33,78.61,46.0,None,BAML519CXKYCMNNWV,SUP-11,Vector Drive Components,USA,WO-2025081,True,T-105,Press Tool,True,manual,,,4.97,No,119,A,False,190.0,3.17,True,False,False,
EVT-01800,GA-1,STN-07,2025-05-11 06:00:04,123-ABC,Front Axle Assembly,True,39.98,97.1,51.0,None,C1PADTKV0FKG8XYRU,SUP-05,Prime Casting Solutions,Japan,WO-2025106,True,T-107,Seal Applicator,True,camera,,,2.95,No,121,A,False,184.0,3.07,True,False,False,
EVT-01801,GA-2,STN-02,2025-05-01 05:38:00,789-GHI,Steering Rack,True,40.09,88.28,38.3,None,6FZX9ZKGDP3CKK4VA,SUP-02,Precision Motion Works,Germany,WO-2025245,True,T-102,Torque Gun,True,camera,S4,Sensor Fault,2.3,No,110,C,False,280.0,4.67,True,False,False,
EVT-01802,GA-3,STN-02,2025-04-08 10:14:06,303-PQR,Door Lock Module,True,57.94,81.78,35.1,None,A1CW7MZZCJ4R1ST2L,SUP-09,Nova Sensor Systems,South Korea,WO-2025054,True,T-102,Torque Gun,True,camera,,,3.72,No,113,A,False,682.0,11.37,False,True,False,invalid_cycle_time
EVT-01803,GA-3,STN-09,2025-04-02 17:50:00,202-MNO,Brake Cylinder,True,56.3,94.2,68.1,None,A984VWKZSMKLKY8YG,SUP-01,Atlas Fasteners,India,WO-2025014,True,T-109,End-of-Line Scanner,True,manual,,,2.14,No,119,B,True,13.0,0.22,True,False,False,
EVT-01805,GA-3,STN-03,2025-05-16 12:06:30,789-GHI,Steering Rack,True,61.51,79.4,52.2,None,83CZ7PMK9H8DE71R3,SUP-09,Nova Sensor Systems,South Korea,WO-2025289,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,3.92,No,119,A,False,519.0,8.65,True,False,False,
EVT-01806,GA-3,STN-02,2025-08-22 09:25:11,202-MNO,Brake Cylinder,True,62.53,118.7,35.4,None,FMRM5GGBP16FGSYJP,SUP-09,Nova Sensor Systems,South Korea,WO-2025036,True,T-102,Torque Gun,True,manual,,,3.36,No,118,A,True,263.0,4.38,True,False,False,
EVT-01807,GA-1,STN-07,2025-06-18 12:40:01,456-DEF,Rear Suspension Module,True,47.94,97.78,39.3,None,5Z99BA26REY4ZL4FV,SUP-05,Prime Casting Solutions,Japan,WO-2025181,True,T-107,Seal Applicator,True,camera,S1,Material Defect,2.98,No,121,A,False,390.0,6.5,True,False,True,
EVT-01808,GA-3,STN-05,2025-02-07 19:22:24,202-MNO,Brake Cylinder,True,63.44,80.89,51.5,None,T7EDF0DMMCMCPCP3Z,SUP-02,Precision Motion Works,Germany,WO-2025055,True,T-105,Press Tool,True,manual,,,3.79,No,114,B,False,142.0,2.37,True,False,False,
EVT-01809,GA-1,STN-01,2025-06-18 12:19:37,456-DEF,Rear Suspension Module,True,19.99,98.39,50.7,Repair,5Z99BA26REY4ZL4FV,SUP-05,Prime Casting Solutions,Japan,WO-2025181,True,T-101,Fixture Clamp,True,sensor,,,2.7,No,116,A,True,,,True,False,False,
EVT-01810,GA-1,STN-01,2025-06-18 09:52:43,789-GHI,Steering Rack,True,87.11,83.2,42.7,None,NNMRFG1R25FY580NU,SUP-11,Vector Drive Components,USA,WO-2025172,True,T-101,Fixture Clamp,True,camera,S4,Sensor Fault,3.05,No,124,A,True,,,True,False,False,
EVT-01811,GA-3,STN-02,2025-11-04 11:00:00,456-DEF,Rear Suspension Module,True,49.88,88.4,39.3,None,KEL05UP0N32UC4U4Y,SUP-09,Nova Sensor Systems,South Korea,WO-2025035,True,T-102,Torque Gun,True,sensor,,,2.73,No,113,A,False,1222.0,20.37,False,True,False,invalid_cycle_time
EVT-01812,GA-2,STN-09,2025-07-23 18:43:25,789-GHI,Steering Rack,True,60.49,84.8,39.9,None,URFVEPEZUZ189F9V6,SUP-11,Vector Drive Components,USA,WO-2025119,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,2.11,No,113,B,False,68.0,1.13,True,False,False,
EVT-01813,GA-1,STN-05,2025-05-03 16:37:48,202-MNO,Brake Cylinder,True,61.71,89.89,50.4,None,P9RJR1YTM9GM52SD5,SUP-11,Vector Drive Components,USA,WO-2025050,True,T-105,Press Tool,True,camera,,,5.01,No,116,B,False,102.0,1.7,True,False,False,
EVT-01814,GA-3,STN-09,2025-04-21 20:43:57,456-DEF,Rear Suspension Module,True,39.58,93.89,44.0,None,91994W5RENGTXCE5A,SUP-11,Vector Drive Components,USA,WO-2025282,True,T-109,End-of-Line Scanner,True,sensor,,,2.03,No,112,B,False,359.0,5.98,True,False,False,
EVT-01815,GA-2,STN-03,2025-10-15 17:03:00,202-MNO,Brake Cylinder,True,65.18,91.8,35.7,None,GYV8VV12WZ0RD3VTY,SUP-02,Precision Motion Works,Germany,WO-2025019,True,T-103,Vision Alignment Rig,True,camera,,,3.42,No,112,B,False,11.0,0.18,True,False,False,
EVT-01816,GA-3,STN-02,2025-07-04 09:01:35,202-MNO,Brake Cylinder,True,53.55,83.4,39.7,None,CSPZT7CCXCKXVL9UR,SUP-01,Atlas Fasteners,India,WO-2025004,True,T-102,Torque Gun,True,sensor,,,2.49,No,119,A,False,414.0,6.9,True,False,False,
EVT-01817,GA-1,STN-09,2025-08-17 06:57:15,456-DEF,Rear Suspension Module,True,60.89,97.61,53.6,None,NZ3J6X91DXTN4VHZY,SUP-11,Vector Drive Components,USA,WO-2025224,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,1.84,No,117,A,False,234.0,3.9,True,False,False,
EVT-01818,GA-2,STN-01,2025-11-02 09:59:20,303-PQR,Door Lock Module,True,59.77,90.4,39.4,None,6X62JY3L1BN00JWUH,SUP-05,Prime Casting Solutions,Japan,WO-2025155,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,3.46,No,115,A,False,,,True,False,False,
EVT-01820,GA-3,STN-09,2025-08-05 08:06:44,101-JKL,Battery Cooling Harness,True,52.33,88.7,42.3,None,M80UA67VFKNSDX7SB,SUP-09,Nova Sensor Systems,South Korea,WO-2025166,True,T-109,End-of-Line Scanner,True,camera,,,1.96,No,118,A,False,324.0,5.4,True,False,False,
EVT-01821,GA-3,STN-09,2025-12-19 14:29:12,123-ABC,Front Axle Assembly,True,64.67,90.89,48.4,Repair,84305FE1F56V2UL03,SUP-05,Prime Casting Solutions,Japan,WO-2025162,True,T-109,End-of-Line Scanner,True,sensor,S3,Assembly Error,2.26,Yes,117,B,False,221.0,3.68,True,False,False,
EVT-01822,GA-2,STN-03,2025-01-01 19:54:32,303-PQR,Door Lock Module,True,46.92,79.11,41.0,None,RLPPT8TZPZLXCFAXS,SUP-01,Atlas Fasteners,India,WO-2025288,True,T-103,Vision Alignment Rig,True,camera,S3,Assembly Error,4.59,No,106,B,False,123.0,2.05,True,False,False,
EVT-01823,GA-1,STN-07,2025-06-17 14:09:51,101-JKL,Battery Cooling Harness,True,44.98,86.89,37.2,None,SD4T0TK49JVN7T65K,SUP-01,Atlas Fasteners,India,WO-2025003,True,T-107,Seal Applicator,True,camera,S3,Assembly Error,2.99,No,125,B,False,3.0,0.05,False,True,True,invalid_cycle_time
EVT-01824,GA-1,STN-03,2025-04-07 14:53:58,303-PQR,Door Lock Module,True,43.66,97.7,47.0,Reject,BPBY3Y13BN1J97DTS,SUP-02,Precision Motion Works,Germany,WO-2025194,True,T-103,Vision Alignment Rig,True,sensor,S3,Assembly Error,4.13,No,125,B,False,178.0,2.97,True,False,True,
EVT-01825,GA-3,STN-09,2025-06-08 13:44:59,789-GHI,Steering Rack,True,60.79,95.28,34.8,None,T2DYKNYW6Z6J0UTGY,SUP-05,Prime Casting Solutions,Japan,WO-2025102,True,T-109,End-of-Line Scanner,True,sensor,S3,Assembly Error,2.66,No,116,A,False,650.0,10.83,False,True,False,invalid_cycle_time
EVT-01826,GA-3,STN-07,2025-06-12 16:56:41,303-PQR,Door Lock Module,True,52.12,92.0,36.5,None,4XBWDDU8NCHD8MEYY,SUP-02,Precision Motion Works,Germany,WO-2025149,True,T-107,Seal Applicator,True,sensor,S1,Material Defect,2.71,No,120,B,False,997.0,16.62,False,True,False,invalid_cycle_time
EVT-01827,GA-2,STN-02,2025-03-01 17:13:50,303-PQR,Door Lock Module,True,63.14,80.78,63.6,None,7LP7DFJCP1VLZ2YGR,SUP-09,Nova Sensor Systems,South Korea,WO-2025027,True,T-102,Torque Gun,True,camera,S1,Material Defect,2.49,No,115,B,True,110.0,1.83,True,False,False,
EVT-01828,GA-2,STN-01,2025-06-05 06:51:13,789-GHI,Steering Rack,True,63.95,94.4,49.5,None,3CRZU9F2PL5X0D4NK,SUP-02,Precision Motion Works,Germany,WO-2025122,True,T-101,Fixture Clamp,True,sensor,S4,Sensor Fault,2.65,No,106,A,False,,,True,False,False,
EVT-01829,GA-2,STN-05,2025-04-21 17:20:00,789-GHI,Steering Rack,True,45.29,84.22,39.4,None,88J6DY5TGPB0XTM1R,SUP-01,Atlas Fasteners,India,WO-2025275,True,T-105,Press Tool,True,sensor,,,4.65,No,107,B,False,181.0,3.02,True,False,True,
EVT-01830,GA-3,STN-03,2025-12-21 20:39:15,202-MNO,Brake Cylinder,True,59.77,78.22,38.0,None,2HP3ZTFBENM0UN6AY,SUP-01,Atlas Fasteners,India,WO-2025075,True,T-103,Vision Alignment Rig,True,camera,,,3.82,No,111,B,False,,,True,False,False,
EVT-01831,GA-3,STN-03,2025-06-24 07:58:49,202-MNO,Brake Cylinder,True,59.67,97.3,33.1,None,EZP4GZB2GVWJ3ZAXH,SUP-05,Prime Casting Solutions,Japan,WO-2025290,True,T103,,False,sensor,S1,Material Defect,3.15,No,112,A,False,782.0,13.03,False,True,False,invalid_cycle_time; invalid_tool_id
EVT-01832,GA-3,STN-05,2025-01-17 08:32:07,202-MNO,Brake Cylinder,True,55.9,91.72,40.8,None,VL07XKKMZ6VG6GJ99,SUP-02,Precision Motion Works,Germany,WO-2025186,True,T-105,Press Tool,True,sensor,S2,Torque Failure,4.59,No,112,A,False,107.0,1.78,True,False,True,
EVT-01833,GA-1,STN-03,2025-02-02 15:04:21,789-GHI,Steering Rack,True,62.73,90.28,48.8,None,XKB08A16Z6MHGA80P,SUP-01,Atlas Fasteners,India,WO-2025173,True,T-103,Vision Alignment Rig,True,camera,S3,Assembly Error,3.09,Yes,117,B,False,245.0,4.08,True,False,False,
EVT-01834,GA-3,STN-02,2025-12-10 15:59:46,123-ABC,Front Axle Assembly,True,54.77,92.3,52.0,Reject,13L4J0XZJY7BTSBAJ,SUP-01,Atlas Fasteners,India,WO-2025090,True,T-102,Torque Gun,True,sensor,S2,Torque Failure,2.33,No,118,B,False,5096670.0,84944.5,False,True,False,invalid_cycle_time
EVT-01835,GA-3,STN-05,2025-03-14 06:11:12,303-PQR,Door Lock Module,True,62.12,89.3,45.5,None,7NAT8NNWN5S6LE8GD,SUP-02,Precision Motion Works,Germany,WO-2025134,True,T-105,Press Tool,True,camera,S1,Material Defect,4.94,No,115,A,False,40.0,0.67,True,False,False,
EVT-01836,GA-3,STN-02,2025-11-03 14:42:42,303-PQR,Door Lock Module,True,50.29,92.1,37.0,None,LR1BM85R4EBS3WZAS,SUP-01,Atlas Fasteners,India,WO-2025072,True,T-102,Torque Gun,True,sensor,S2,Torque Failure,2.69,No,114,B,False,20477217.0,341286.95,False,True,False,invalid_cycle_time
EVT-01837,GA-2,STN-07,2025-06-14 14:46:38,789-GHI,Steering Rack,True,64.57,99.78,51.5,None,FTJNRNZN5SDCHKXLN,SUP-05,Prime Casting Solutions,Japan,WO-2025270,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,3.97,No,111,B,False,377.0,6.28,True,False,False,
EVT-01838,GA-3,STN-09,2025-03-22 17:34:05,789-GHI,Steering Rack,True,64.87,87.5,41.3,None,WHN848AW3G61993A9,SUP-09,Nova Sensor Systems,South Korea,WO-2025085,True,T-109,End-of-Line Scanner,True,manual,,,2.12,No,112,B,False,185.0,3.08,True,False,False,
EVT-01839,GA-3,STN-07,2025-08-22 09:38:18,202-MNO,Brake Cylinder,True,42.33,101.61,37.7,None,FMRM5GGBP16FGSYJP,SUP-09,Nova Sensor Systems,South Korea,WO-2025036,True,T-107,Seal Applicator,True,sensor,S3,Assembly Error,3.59,No,118,A,False,71.0,1.18,True,False,True,
EVT-01840,GA-1,STN-09,2025-12-20 17:19:42,789-GHI,Steering Rack,True,64.87,101.39,42.2,None,G0X3GXVFRF427UT26,SUP-05,Prime Casting Solutions,Japan,WO-2025248,True,T-109,End-of-Line Scanner,True,camera,,,1.84,No,120,B,False,282.0,4.7,True,False,False,
EVT-01841,GA-1,STN-03,2025-12-05 16:55:16,789-GHI,Steering Rack,True,64.26,84.3,53.2,None,J8J7KVEKAUK11RJD8,SUP-05,Prime Casting Solutions,Japan,WO-2025243,True,T-103,Vision Alignment Rig,True,sensor,S3,Assembly Error,2.88,No,122,B,False,261.0,4.35,True,False,False,
EVT-01843,GA-2,STN-09,2025-11-23 13:04:55,303-PQR,Door Lock Module,True,51.0,99.5,33.2,None,M6SDM8SVGCHPLS997,SUP-05,Prime Casting Solutions,Japan,WO-2025269,True,T-109,End-of-Line Scanner,True,manual,S1,Material Defect,2.65,No,109,A,False,286.0,4.77,True,False,False,
EVT-01844,GA-1,STN-02,2025-10-12 12:08:40,202-MNO,Brake Cylinder,True,47.74,82.5,20.5,None,Y9X2SYUS97KYH6SYC,SUP-09,Nova Sensor Systems,South Korea,WO-2025136,True,T-102,Torque Gun,True,manual,,,3.67,No,121,A,True,228.0,3.8,True,False,False,
EVT-01845,GA-1,STN-03,2025-06-18 12:28:57,456-DEF,Rear Suspension Module,True,60.49,55.1,39.6,Repair,5Z99BA26REY4ZL4FV,SUP-05,Prime Casting Solutions,Japan,WO-2025181,True,T-103,Vision Alignment Rig,True,camera,S3,Assembly Error,2.87,No,125,A,True,273.0,4.55,True,False,False,
EVT-01846,GA-3,STN-09,2025-07-20 11:27:54,101-JKL,Battery Cooling Harness,True,41.72,98.0,46.2,None,GB7J42J1VZ50CERWX,SUP-05,Prime Casting Solutions,Japan,WO-2025099,True,T-109,End-of-Line Scanner,True,manual,S2,Torque Failure,2.09,No,116,A,False,400.0,6.67,True,False,False,
EVT-01847,GA-3,STN-02,2025-03-20 20:02:46,789-GHI,Steering Rack,True,55.28,99.8,34.7,None,W2XBA3FHRU4KMJ1LK,SUP-02,Precision Motion Works,Germany,WO-2025265,True,T-102,Torque Gun,True,camera,,,3.44,No,114,B,False,272.0,4.53,True,False,False,
EVT-01848,GA-1,STN-01,2025-08-19 07:48:02,123-ABC,Front Axle Assembly,True,75.58,90.3,51.3,None,VETJWW88D1G7T7RMZ,SUP-02,Precision Motion Works,Germany,WO-2025130,True,T-101,Fixture Clamp,True,camera,S3,Assembly Error,2.43,No,117,A,True,,,True,False,False,
EVT-01851,GA-2,STN-09,2025-04-21 17:21:27,789-GHI,Steering Rack,True,40.49,87.1,39.1,None,88J6DY5TGPB0XTM1R,SUP-01,Atlas Fasteners,India,WO-2025275,True,T-109,End-of-Line Scanner,True,camera,,,2.85,No,105,B,False,87.0,1.45,True,False,False,
EVT-01852,GA-2,STN-05,2025-07-19 07:35:17,202-MNO,Brake Cylinder,True,62.42,82.0,36.7,None,9B7NYZWB04GJHJJ41,SUP-02,Precision Motion Works,Germany,WO-2025142,True,T105,,False,sensor,,,4.93,No,112,A,False,557.0,9.28,True,False,True,invalid_tool_id
EVT-01853,GA-1,STN-05,2025-01-25 06:03:09,123-ABC,Front Axle Assembly,True,55.9,85.1,53.6,None,BT4E30CERPXC2SZ9M,SUP-02,Precision Motion Works,Germany,WO-2025062,True,T-105,Press Tool,True,camera,S1,Material Defect,5.52,No,120,A,False,518.0,8.63,True,False,False,
EVT-01854,GA-1,STN-07,2025-12-09 10:05:35,303-PQR,Door Lock Module,True,54.57,88.89,38.0,None,99E77LV8DL6026PPR,SUP-09,Nova Sensor Systems,South Korea,WO-2025020,True,T-107,Seal Applicator,True,camera,,,3.15,No,118,A,False,340.0,5.67,True,False,False,
EVT-01855,GA-2,STN-01,2025-10-06 06:34:20,789-GHI,Steering Rack,True,57.83,84.7,49.6,None,V5SYASUT2BNLKAT93,SUP-01,Atlas Fasteners,India,WO-2025218,True,T-101,Fixture Clamp,True,sensor,,,2.71,No,107,A,False,10194508.0,169908.47,False,True,False,invalid_cycle_time
EVT-01856,GA-3,STN-05,2025-11-11 07:11:09,202-MNO,Brake Cylinder,True,52.12,51.4,44.4,None,K94THXG1YFJM4RZP4,SUP-11,Vector Drive Components,USA,WO-2025148,True,T-105,Press Tool,True,manual,,,5.77,Yes,111,A,True,47.0,0.78,True,False,True,
